cantonlock_slug,cantonlock_model,cantonlock_spec_rows,stahlock_id,stahlock_url,stahlock_model,label,stahlock_value,type,cantonlock_existing,evidence
bh16-bathroom-accessories,BH16,5,2247,https://stahlock.com/index.php?id=2247,BH16,Finish,SSS / PSS,conflict,SSS/PSS,Finish: SSS / PSS
bh16-bathroom-accessories,BH16,5,2247,https://stahlock.com/index.php?id=2247,BH16,Size,70mm (L) × 48mm (W) × 1.0mm (T),new,,Size: 70mm (L) × 48mm (W) × 1.0mm (T)
bh16-bathroom-accessories,BH16,5,2247,https://stahlock.com/index.php?id=2247,BH16,Application,Door security and reinforcement,conflict,Door Security,Application: Door security and reinforcement
bh17-bathroom-accessories,BH17,5,2248,https://stahlock.com/index.php?id=2248,BH17,Finish,SSS / PSS,conflict,SSS/PSS,Finish: SSS / PSS
bh17-bathroom-accessories,BH17,5,2248,https://stahlock.com/index.php?id=2248,BH17,Size,44 × 42 × 2.5mm,new,,Size: 44 × 42 × 2.5mm
bh17-bathroom-accessories,BH17,5,2248,https://stahlock.com/index.php?id=2248,BH17,Application,Reinforces door security; ideal for internal or secondary door locking,conflict,Door Security,Application: Reinforces door security; ideal for internal or secondary door locking
bh18-bathroom-accessories,BH18,3,2249,https://stahlock.com/index.php?id=2249,BH18,Finish,SSS / PSS,conflict,SSS/PSS,Finish: SSS / PSS
bh18-bathroom-accessories,BH18,3,2249,https://stahlock.com/index.php?id=2249,BH18,Size,165 × 55 × 45mm,new,,Size: 165 × 55 × 45mm
bh18-bathroom-accessories,BH18,3,2249,https://stahlock.com/index.php?id=2249,BH18,Application,"Ideal for bathroom use, sleek and space-saving design",conflict,Bathroom,"Application: Ideal for bathroom use, sleek and space-saving design"
bh19-bathroom-accessories,BH19,4,2250,https://stahlock.com/index.php?id=2250,BH19,Finish,SSS / PSS,conflict,SSS/PSS,Finish: SSS / PSS
bh19-bathroom-accessories,BH19,4,2250,https://stahlock.com/index.php?id=2250,BH19,Application,"Ideal for bathroom use, durable and rust-resistant",conflict,Bathroom,"Application: Ideal for bathroom use, durable and rust-resistant"
bh20-bathroom-accessories,BH20,4,2251,https://stahlock.com/index.php?id=2251,BH20,Finish,SSS / PSS,conflict,SSS/PSS,Finish: SSS / PSS
bh20-bathroom-accessories,BH20,4,2251,https://stahlock.com/index.php?id=2251,BH20,Application,"Suitable for bathrooms in homes, hotels, and commercial spaces",conflict,Bathroom Hotel,"Application: Suitable for bathrooms in homes, hotels, and commercial spaces"
bh21-bathroom-accessories,BH21,3,2252,https://stahlock.com/index.php?id=2252,BH21,Finish,SSS / PSS,conflict,SSS/PSS,Finish: SSS / PSS
bh21-bathroom-accessories,BH21,3,2252,https://stahlock.com/index.php?id=2252,BH21,Application,Ideal for bathrooms in homes and hotels,conflict,Bathroom Hotel,Application: Ideal for bathrooms in homes and hotels
bh22-bathroom-accessories,BH22,4,2253,https://stahlock.com/index.php?id=2253,BH22,Finish,SSS / PSS,conflict,SSS/PSS,Finish: SSS / PSS
bh22-bathroom-accessories,BH22,4,2253,https://stahlock.com/index.php?id=2253,BH22,Application,Suitable for hotel and home bathrooms,conflict,Bathroom Hotel,Application: Suitable for hotel and home bathrooms
bh23-bathroom-accessories,BH23,4,2254,https://stahlock.com/index.php?id=2254,BH23,Finish,SSS / PSS,conflict,SSS/PSS,Finish: SSS / PSS
bh23-bathroom-accessories,BH23,4,2254,https://stahlock.com/index.php?id=2254,BH23,Application,Ideal for bathrooms in homes and hotels,conflict,Bathroom Hotel,Application: Ideal for bathrooms in homes and hotels
bh24-bathroom-accessories,BH24,4,2255,https://stahlock.com/index.php?id=2255,BH24,Finish,SSS / PSS,conflict,SSS/PSS,Finish: SSS / PSS
bh24-bathroom-accessories,BH24,4,2255,https://stahlock.com/index.php?id=2255,BH24,Size,280 × 215 × 100 mm,conflict,280*215*100mm,Size: 280 × 215 × 100 mm
bh24-bathroom-accessories,BH24,4,2255,https://stahlock.com/index.php?id=2255,BH24,Application,Suitable for hotel and public bathroom use,conflict,Bathroom Hotel,Application: Suitable for hotel and public bathroom use
bh25-bathroom-accessories,BH25,5,2256,https://stahlock.com/index.php?id=2256,BH25,Finish,SSS / PSS,conflict,SSS/PSS,Finish: SSS / PSS
bh25-bathroom-accessories,BH25,5,2256,https://stahlock.com/index.php?id=2256,BH25,Size,250 × 260 × 120 mm,conflict,250*260*120mm,Size: 250 × 260 × 120 mm
bh25-bathroom-accessories,BH25,5,2256,https://stahlock.com/index.php?id=2256,BH25,Thickness,0.8 mm,conflict,0.8mm,Thickness: 0.8 mm
bh25-bathroom-accessories,BH25,5,2256,https://stahlock.com/index.php?id=2256,BH25,Application,Ideal for hotel and public restrooms,conflict,Bathroom Hotel,Application: Ideal for hotel and public restrooms
bh26-bathroom-accessories,BH26,4,2257,https://stahlock.com/index.php?id=2257,BH26,Finish,SSS / PSS,conflict,SSS/PSS,Finish: SSS / PSS
bh26-bathroom-accessories,BH26,4,2257,https://stahlock.com/index.php?id=2257,BH26,Size,110 × 55 mm,conflict,110*55mm,Size: 110 × 55 mm
bh26-bathroom-accessories,BH26,4,2257,https://stahlock.com/index.php?id=2257,BH26,Application,Suitable for hotel and home bathrooms,conflict,Bathroom Hotel,Application: Suitable for hotel and home bathrooms
bh27-bathroom-accessories,BH27,4,2258,https://stahlock.com/index.php?id=2258,BH27,Finish,SSS / PSS,conflict,SSS/PSS,Finish: SSS / PSS
bh27-bathroom-accessories,BH27,4,2258,https://stahlock.com/index.php?id=2258,BH27,Size,130 × 55 × 50 mm,conflict,130*55*50mm,Size: 130 × 55 × 50 mm
bh27-bathroom-accessories,BH27,4,2258,https://stahlock.com/index.php?id=2258,BH27,Application,Bathroom / Hotel Use,conflict,Bathroom Hotel,Application: Bathroom / Hotel Use
bh28-bathroom-accessories,BH28,4,2259,https://stahlock.com/index.php?id=2259,BH28,Finish,SSS / PSS,conflict,SSS/PSS,Finish: SSS / PSS
bh28-bathroom-accessories,BH28,4,2259,https://stahlock.com/index.php?id=2259,BH28,Application,Bathroom / Hotel,conflict,Bathroom Hotel,Application: Bathroom / Hotel
bh29-bathroom-accessories,BH29,4,2260,https://stahlock.com/index.php?id=2260,BH29,Finish,SSS / PSS,conflict,SSS/PSS,Finish: SSS / PSS
bh29-bathroom-accessories,BH29,4,2260,https://stahlock.com/index.php?id=2260,BH29,Sizes,"200 × 200 mm, 250 × 250 mm",new,,"Sizes: 200 × 200 mm, 250 × 250 mm"
bh29-bathroom-accessories,BH29,4,2260,https://stahlock.com/index.php?id=2260,BH29,Application,Bathroom / Hotel,conflict,Bathroom Hotel,Application: Bathroom / Hotel
bh30-bathroom-accessories,BH30,4,2261,https://stahlock.com/index.php?id=2261,BH30,Finish,SSS / PSS,conflict,SSS/PSS,Finish: SSS / PSS
bh30-bathroom-accessories,BH30,4,2261,https://stahlock.com/index.php?id=2261,BH30,Size,335 × 320 mm,new,,Size: 335 × 320 mm
bh30-bathroom-accessories,BH30,4,2261,https://stahlock.com/index.php?id=2261,BH30,Application,Bathroom / Hotel,conflict,Bathroom Hotel,Application: Bathroom / Hotel
bh31-bathroom-accessories,BH31,4,2278,https://stahlock.com/index.php?id=2278,BH31,Size,285mm (L) × 410mm (H),new,,Size: 285mm (L) × 410mm (H)
bh31-bathroom-accessories,BH31,4,2278,https://stahlock.com/index.php?id=2278,BH31,Finish,SSS / PSS,conflict,SSS/PSS,Finish: SSS / PSS
bh31-bathroom-accessories,BH31,4,2278,https://stahlock.com/index.php?id=2278,BH31,Application,"Bathroom, Hotel",conflict,Bathroom Hotel,"Application: Bathroom, Hotel"
bh32-bathroom-accessories,BH32,6,2262,https://stahlock.com/index.php?id=2262,BH32,Finish,SSS / PSS (Mirror / Satin),conflict,SSS/PSS,Finish: SSS / PSS (Mirror / Satin)
bh32-bathroom-accessories,BH32,6,2262,https://stahlock.com/index.php?id=2262,BH32,Installation,Wall-mounted,conflict,Wall Mounted,Installation: Wall-mounted
bh32-bathroom-accessories,BH32,6,2262,https://stahlock.com/index.php?id=2262,BH32,Feature,Removable design with integrated hooks,conflict,With hooks,Feature: Removable design with integrated hooks
bh32-bathroom-accessories,BH32,6,2262,https://stahlock.com/index.php?id=2262,BH32,Application,Bathroom / Bath Partition Hardware,conflict,Bathroom Bath Partition Hardware,Application: Bathroom / Bath Partition Hardware
bh33-bathroom-accessories,BH33,4,2263,https://stahlock.com/index.php?id=2263,BH33,Length,450mm / 600mm,conflict,450mm/600mm,Length: 450mm / 600mm
bh33-bathroom-accessories,BH33,4,2263,https://stahlock.com/index.php?id=2263,BH33,Finish,SSS / PSS,conflict,SSS/PSS,Finish: SSS / PSS
bh33-bathroom-accessories,BH33,4,2263,https://stahlock.com/index.php?id=2263,BH33,Application,Bathroom / Hotel,conflict,Bathroom Hotel,Application: Bathroom / Hotel
bh34-bathroom-accessories,BH34,5,2264,https://stahlock.com/index.php?id=2264,BH34,Length,300mm / 400mm / 500mm / 600mm,conflict,"300mm,400mm,500mm,600mm",Length: 300mm / 400mm / 500mm / 600mm
bh34-bathroom-accessories,BH34,5,2264,https://stahlock.com/index.php?id=2264,BH34,Finish,SSS / PSS,conflict,SSS/PSS,Finish: SSS / PSS
bh34-bathroom-accessories,BH34,5,2264,https://stahlock.com/index.php?id=2264,BH34,Application,Bathroom (Home / Hotel),conflict,Household/ Hotel Bathroom,Application: Bathroom (Home / Hotel)
bh35-bathroom-accessories,BH35,4,2265,https://stahlock.com/index.php?id=2265,BH35,Size,162×92mm,conflict,162*92mm,• Size: 162×92mm
bh35-bathroom-accessories,BH35,4,2265,https://stahlock.com/index.php?id=2265,BH35,Finish,SSS / PSS,conflict,SSS/PSS,• Finish: SSS / PSS
bh35-bathroom-accessories,BH35,4,2265,https://stahlock.com/index.php?id=2265,BH35,Application,Hotel / Bathroom,conflict,Bathroom Hotel,• Application: Hotel / Bathroom
bh36-bathroom-accessories,BH36,5,2266,https://stahlock.com/index.php?id=2266,BH36,Finish,SSS / PSS,conflict,SSS/PSS,Finish: SSS / PSS
bh37-bathroom-accessories,BH37,5,2268,https://stahlock.com/index.php?id=2268,BH37,Finish,SSS / PSS,conflict,SSS/PSS,Finish: SSS / PSS
bh38-bathroom-accessories,BH38,3,2269,https://stahlock.com/index.php?id=2269,BH38,Finish,SSS / PSS,conflict,SSS/PSS,Finish: SSS / PSS
bh39-bathroom-accessories,BH39,3,2270,https://stahlock.com/index.php?id=2270,BH39,Finish,SSS / PSS,conflict,SSS/PSS,Finish: SSS / PSS
bh41-bathroom-accessories,BH41,3,2272,https://stahlock.com/index.php?id=2272,BH41,Finish,Satin (SSS) / Polished (PSS),conflict,SSS/PSS,Finish: Satin (SSS) / Polished (PSS)
bh42-bathroom-accessories,BH42,3,2273,https://stahlock.com/index.php?id=2273,BH42,Finish,Satin (SSS) / Polished (PSS),conflict,SSS/PSS,Finish: Satin (SSS) / Polished (PSS)
bh50-bathroom-accessories,BH50,4,2275,https://stahlock.com/index.php?id=2275,BH50,Size,400×355 mm,new,,Size: 400×355 mm
bh50-bathroom-accessories,BH50,4,2275,https://stahlock.com/index.php?id=2275,BH50,Finish,SSS / PSS,conflict,SSS/PSS,Finish: SSS / PSS
bh50-bathroom-accessories,BH50,4,2275,https://stahlock.com/index.php?id=2275,BH50,Application,"Bathroom, Hotel",conflict,Bathroom Hotel,"Application: Bathroom, Hotel"
bh52-bathroom-accessories,BH52,4,2276,https://stahlock.com/index.php?id=2276,BH52,Size,350 × 320 mm,new,,Size: 350 × 320 mm
bh52-bathroom-accessories,BH52,4,2276,https://stahlock.com/index.php?id=2276,BH52,Finish,SSS / PSS,conflict,SSS/PSS,Finish: SSS / PSS
bh52-bathroom-accessories,BH52,4,2276,https://stahlock.com/index.php?id=2276,BH52,Application,"Bathroom, Hotel",conflict,Bathroom Hotel,"Application: Bathroom, Hotel"
bh54-bathroom-accessories,BH54,3,2277,https://stahlock.com/index.php?id=2277,BH54,Finish,SSS / PSS,conflict,SSS/PSS,Finish: SSS / PSS
bl028-brass-and-steel-hinges,BL028,3,2184,https://stahlock.com/index.php?id=2184,BL028,Opening Angle,90-180°,new,,Opening Angle: 90-180°
bl030-brass-and-steel-hinges,BL030,9,2425,https://stahlock.com/index.php?id=2425,BL030,Opening Angle,180°,new,,Opening Angle: 180°
bl030-brass-and-steel-hinges,BL030,9,2425,https://stahlock.com/index.php?id=2425,BL030,Application,"Window, Door",conflict,"Window, Door / Residential, Commercial, Hotel, Office, Hospital, School, Warehouse","Application: Window, Door"
bl030-brass-and-steel-hinges,BL030,9,2425,https://stahlock.com/index.php?id=2425,BL030,Usage,"Residential, Commercial, Hotel, Office, Hospital, School, Warehouse",new,,"Usage: Residential, Commercial, Hotel, Office, Hospital, School, Warehouse"
bl030-brass-and-steel-hinges,BL030,9,2425,https://stahlock.com/index.php?id=2425,BL030,Surface Finish,Spray Coated / Matte Black / Satin / Antique Finish,new,,Surface Finish: Spray Coated / Matte Black / Satin / Antique Finish
bl030-brass-and-steel-hinges,BL030,9,2425,https://stahlock.com/index.php?id=2425,BL030,Features,Soft Closing / Quiet Operation / Corrosion Resistant / Heavy Duty,new,,Features: Soft Closing / Quiet Operation / Corrosion Resistant / Heavy Duty
bl030-brass-and-steel-hinges,BL030,9,2425,https://stahlock.com/index.php?id=2425,BL030,LOGO,Custom Logo Accepted,new,,LOGO: Custom Logo Accepted
bl031-brass-and-steel-hinges,BL031,9,2426,https://stahlock.com/index.php?id=2426,BL031,Opening Angle,180° / 360° Rotation,new,,Opening Angle: 180° / 360° Rotation
bl031-brass-and-steel-hinges,BL031,9,2426,https://stahlock.com/index.php?id=2426,BL031,Structure,Thickened Solid Shaft Core,new,,Structure: Thickened Solid Shaft Core
bl031-brass-and-steel-hinges,BL031,9,2426,https://stahlock.com/index.php?id=2426,BL031,Surface Finish,Black / Silver / Bronze / Gold / Custom Finish,new,,Surface Finish: Black / Silver / Bronze / Gold / Custom Finish
bl031-brass-and-steel-hinges,BL031,9,2426,https://stahlock.com/index.php?id=2426,BL031,Application,Wooden Door / Metal Door / Furniture Door / Commercial Door,conflict,Wooden Door / Metal Door / Furniture Door / Commercial Door / Residential / Commercial / Hotel / Office / Hospital / School / Warehouse,Application: Wooden Door / Metal Door / Furniture Door / Commercial Door
bl031-brass-and-steel-hinges,BL031,9,2426,https://stahlock.com/index.php?id=2426,BL031,Usage,Residential / Commercial / Hotel / Office / Hospital / School / Warehouse,new,,Usage: Residential / Commercial / Hotel / Office / Hospital / School / Warehouse
bl031-brass-and-steel-hinges,BL031,9,2426,https://stahlock.com/index.php?id=2426,BL031,OEM /ODM,Available,new,,OEM /ODM: Available
brass-piano-hinge-brass-and-steel-hinges,Brass Piano Hinge,1,2187,https://stahlock.com/index.php?id=2187,Brass Piano Hinge,Width,"1""1-1/4 ""2 ""、3""",new,,"Width: 1""1-1/4 ""2 ""、3"""
ch01-brass-and-steel-hinges,CH01,5,2170,https://stahlock.com/index.php?id=2170,CH01,Material,Zinc Alloy / 304 Stainless Steel,conflict,Zinc alloy/304 Stainless steel,Material: Zinc Alloy / 304 Stainless Steel
ch01-brass-and-steel-hinges,CH01,5,2170,https://stahlock.com/index.php?id=2170,CH01,Finish,"AB, AC, PB, SB, SS, SP, SC, and other custom finishes",conflict,"AB/AC/PB/SB/SS/SP/SC,other available","Finish: AB, AC, PB, SB, SS, SP, SC, and other custom finishes"
ch01-brass-and-steel-hinges,CH01,5,2170,https://stahlock.com/index.php?id=2170,CH01,Function,Hidden hinge for clean aesthetic,conflict,concealed hinge,Function: Hidden hinge for clean aesthetic
ch01-brass-and-steel-hinges,CH01,5,2170,https://stahlock.com/index.php?id=2170,CH01,Application,Window profile connection (suitable for various domestic and international profiles),conflict,Window Connection,Application: Window profile connection (suitable for various domestic and international profiles)
d101-ab-deadbolts,D101 AB,8,1912,https://stahlock.com/index.php?id=1912,D101 AB,Exposed Trim Material,Stainless Steel / Brass / Steel,new,,Exposed Trim Material: Stainless Steel / Brass / Steel
d101-ab-deadbolts,D101 AB,8,1912,https://stahlock.com/index.php?id=1912,D101 AB,Keys,2 Nickel-Plated Brass Keys,new,,Keys: 2 Nickel-Plated Brass Keys
d101-ab-deadbolts,D101 AB,8,1912,https://stahlock.com/index.php?id=1912,D101 AB,Handing,Fully reversible for left- or right-hand doors,conflict,"Fully reversible, left or right hand",Handing: Fully reversible for left- or right-hand doors
d101-ab-deadbolts,D101 AB,8,1912,https://stahlock.com/index.php?id=1912,D101 AB,Door Thickness,Adjustable 1-3/8” to 1-3/4” (35mm–45mm),new,,Door Thickness: Adjustable 1-3/8” to 1-3/4” (35mm–45mm)
d101-ab-deadbolts,D101 AB,8,1912,https://stahlock.com/index.php?id=1912,D101 AB,Backset,Adjustable 2-3/8” or 2-3/4” (60mm or 70mm),new,,Backset: Adjustable 2-3/8” or 2-3/4” (60mm or 70mm)
d101-ac-deadbolts,D101 AC,8,1954,https://stahlock.com/index.php?id=1954,D101 AC,Trim Material,"Stainless steel, brass, or steel",new,,"Trim Material: Stainless steel, brass, or steel"
d101-ac-deadbolts,D101 AC,8,1954,https://stahlock.com/index.php?id=1954,D101 AC,Cylinder,"Solid brass, 5-pin tumbler mechanism",conflict,Solid Brass Cylinder,"Cylinder: Solid brass, 5-pin tumbler mechanism"
d101-ac-deadbolts,D101 AC,8,1954,https://stahlock.com/index.php?id=1954,D101 AC,Keys,2 nickel-plated brass keys included,new,,Keys: 2 nickel-plated brass keys included
d101-ac-deadbolts,D101 AC,8,1954,https://stahlock.com/index.php?id=1954,D101 AC,Handing,Fully reversible for left or right-hand doors,conflict,"Fully reversible, left or right hand",Handing: Fully reversible for left or right-hand doors
d101-ac-deadbolts,D101 AC,8,1954,https://stahlock.com/index.php?id=1954,D101 AC,Door Thickness,Adjustable 35–45mm (1-3/8” to 1-3/4”),new,,Door Thickness: Adjustable 35–45mm (1-3/8” to 1-3/4”)
d101-ac-deadbolts,D101 AC,8,1954,https://stahlock.com/index.php?id=1954,D101 AC,Backset,Adjustable 60mm or 70mm (2-3/8” or 2-3/4”),new,,Backset: Adjustable 60mm or 70mm (2-3/8” or 2-3/4”)
d101-dspb-deadbolts,D101 DSPB,10,1956,https://stahlock.com/index.php?id=1956,D101 DSPB,Trim Material,"Stainless steel, brass, or steel",new,,"Trim Material: Stainless steel, brass, or steel"
d101-dspb-deadbolts,D101 DSPB,10,1956,https://stahlock.com/index.php?id=1956,D101 DSPB,Handing,Fully reversible for left or right-hand doors,conflict,"Fully reversible, left or right hand",Handing: Fully reversible for left or right-hand doors
d101-dspb-deadbolts,D101 DSPB,10,1956,https://stahlock.com/index.php?id=1956,D101 DSPB,Door Thickness,Adjustable 35–45mm (1-3/8” to 1-3/4”),new,,Door Thickness: Adjustable 35–45mm (1-3/8” to 1-3/4”)
d101-dspb-deadbolts,D101 DSPB,10,1956,https://stahlock.com/index.php?id=1956,D101 DSPB,Backset,Adjustable 60mm or 70mm (2-3/8” or 2-3/4”),new,,Backset: Adjustable 60mm or 70mm (2-3/8” or 2-3/4”)
d101-pb-deadbolts,D101 PB,8,1901,https://stahlock.com/index.php?id=1901,D101 PB,Exposed Trim Material,Stainless Steel / Brass / Steel,new,,Exposed Trim Material: Stainless Steel / Brass / Steel
d101-pb-deadbolts,D101 PB,8,1901,https://stahlock.com/index.php?id=1901,D101 PB,Cylinder,"Solid Brass, 5-Pin Tumbler",conflict,Solid Brass Cylinder,"Cylinder: Solid Brass, 5-Pin Tumbler"
d101-pb-deadbolts,D101 PB,8,1901,https://stahlock.com/index.php?id=1901,D101 PB,Keys,2 × Nickel-Plated Brass Keys,new,,Keys: 2 × Nickel-Plated Brass Keys
d101-pb-deadbolts,D101 PB,8,1901,https://stahlock.com/index.php?id=1901,D101 PB,Handing,Fully Reversible for Left or Right-Handed Doors,conflict,"Fully reversible, left or right hand",Handing: Fully Reversible for Left or Right-Handed Doors
d101-pb-deadbolts,D101 PB,8,1901,https://stahlock.com/index.php?id=1901,D101 PB,Door Thickness,Adjustable 35–45 mm (1-3/8” to 1-3/4”),new,,Door Thickness: Adjustable 35–45 mm (1-3/8” to 1-3/4”)
d101-pb-deadbolts,D101 PB,8,1901,https://stahlock.com/index.php?id=1901,D101 PB,Backset,Adjustable 60 mm or 70 mm (2-3/8” or 2-3/4”),new,,Backset: Adjustable 60 mm or 70 mm (2-3/8” or 2-3/4”)
d101-ss-deadbolts,D101 SS,8,1911,https://stahlock.com/index.php?id=1911,D101 SS,Trim Material,Stainless Steel / Brass / Steel,new,,Trim Material: Stainless Steel / Brass / Steel
d101-ss-deadbolts,D101 SS,8,1911,https://stahlock.com/index.php?id=1911,D101 SS,Cylinder,"Solid Brass, 5-Pin Tumbler",conflict,Solid Brass Cylinder,"Cylinder: Solid Brass, 5-Pin Tumbler"
d101-ss-deadbolts,D101 SS,8,1911,https://stahlock.com/index.php?id=1911,D101 SS,Keys,2 × Nickel-Plated Brass Keys,new,,Keys: 2 × Nickel-Plated Brass Keys
d101-ss-deadbolts,D101 SS,8,1911,https://stahlock.com/index.php?id=1911,D101 SS,Handing,Reversible for Left or Right-Hand Doors,conflict,"Fully reversible, left or right hand",Handing: Reversible for Left or Right-Hand Doors
d101-ss-deadbolts,D101 SS,8,1911,https://stahlock.com/index.php?id=1911,D101 SS,Door Thickness,35–45mm (1-3/8” to 1-3/4”),new,,Door Thickness: 35–45mm (1-3/8” to 1-3/4”)
d101-ss-deadbolts,D101 SS,8,1911,https://stahlock.com/index.php?id=1911,D101 SS,Backset,60mm or 70mm (2-3/8” or 2-3/4”),new,,Backset: 60mm or 70mm (2-3/8” or 2-3/4”)
d102-ss-deadbolts,D102 SS,8,1914,https://stahlock.com/index.php?id=1914,D102 SS,Trim Material,Stainless Steel / Brass / Steel,new,,Trim Material: Stainless Steel / Brass / Steel
d102-ss-deadbolts,D102 SS,8,1914,https://stahlock.com/index.php?id=1914,D102 SS,Cylinder,Solid Brass,conflict,Solid Brass Cylinder,Cylinder: Solid Brass
d102-ss-deadbolts,D102 SS,8,1914,https://stahlock.com/index.php?id=1914,D102 SS,Keys,2 Nickel-Plated Brass Keys,new,,Keys: 2 Nickel-Plated Brass Keys
d102-ss-deadbolts,D102 SS,8,1914,https://stahlock.com/index.php?id=1914,D102 SS,Handing,Universal — fits both left- and right-hand doors,conflict,"Fully reversible, left or right hand",Handing: Universal — fits both left- and right-hand doors
d102-ss-deadbolts,D102 SS,8,1914,https://stahlock.com/index.php?id=1914,D102 SS,Door Thickness,1-3/8” to 1-3/4” (35mm–45mm),new,,Door Thickness: 1-3/8” to 1-3/4” (35mm–45mm)
d102-ss-deadbolts,D102 SS,8,1914,https://stahlock.com/index.php?id=1914,D102 SS,Backset,Adjustable to 2-3/8” or 2-3/4” (60mm or 70mm),new,,Backset: Adjustable to 2-3/8” or 2-3/4” (60mm or 70mm)
dc02-door-coordinator,DC02,4,2432,https://stahlock.com/index.php?id=2432,DC02,Product Type,Door Sequence Selector,new,,Product Type: Door Sequence Selector
dc02-door-coordinator,DC02,4,2432,https://stahlock.com/index.php?id=2432,DC02,Suitable Doors,"Fire Doors, Smoke Control Doors, Steel Doors",new,,"Suitable Doors: Fire Doors, Smoke Control Doors, Steel Doors"
dc02-door-coordinator,DC02,4,2432,https://stahlock.com/index.php?id=2432,DC02,Operation,"Mechanical, No Power Required",new,,"Operation: Mechanical, No Power Required"
dc02-door-coordinator,DC02,4,2432,https://stahlock.com/index.php?id=2432,DC02,Closing Sequence,"Inactive Leaf First, Active Leaf After",new,,"Closing Sequence: Inactive Leaf First, Active Leaf After"
dc02-door-coordinator,DC02,4,2432,https://stahlock.com/index.php?id=2432,DC02,Surface Finish,Zinc Plated,new,,Surface Finish: Zinc Plated
dc02-door-coordinator,DC02,4,2432,https://stahlock.com/index.php?id=2432,DC02,Installation Position,Top of Door Frame,new,,Installation Position: Top of Door Frame
dc02-door-coordinator,DC02,4,2432,https://stahlock.com/index.php?id=2432,DC02,Included Accessories,"2 Support Brackets, Screws and Washers",new,,"Included Accessories: 2 Support Brackets, Screws and Washers"
dc02-door-coordinator,DC02,4,2432,https://stahlock.com/index.php?id=2432,DC02,OEM & ODM,Available,new,,OEM & ODM: Available
eh01-lever-handle,EH01,12,2408,https://stahlock.com/index.php?id=2408,EH01,Style,Decorative / Classic / European Style,new,,Style: Decorative / Classic / European Style
eh01-lever-handle,EH01,12,2408,https://stahlock.com/index.php?id=2408,EH01,Backplate Material,Iron,new,,Backplate Material: Iron
eh01-lever-handle,EH01,12,2408,https://stahlock.com/index.php?id=2408,EH01,Handle Material,Aluminum Alloy,new,,Handle Material: Aluminum Alloy
eh01-lever-handle,EH01,12,2408,https://stahlock.com/index.php?id=2408,EH01,Handle Design,Twisted Lever Handle,new,,Handle Design: Twisted Lever Handle
eh01-lever-handle,EH01,12,2408,https://stahlock.com/index.php?id=2408,EH01,Lock Type Compatibility,Euro Profile Mortise Lock,new,,Lock Type Compatibility: Euro Profile Mortise Lock
eh01-lever-handle,EH01,12,2408,https://stahlock.com/index.php?id=2408,EH01,Installation Method,"Backplate Mounted, Mortise Lock Installation",new,,"Installation Method: Backplate Mounted, Mortise Lock Installation"
eh01-lever-handle,EH01,12,2408,https://stahlock.com/index.php?id=2408,EH01,Handing,Reversible (Left & Right Handed),conflict,"Fully reversible, left or right hand",Handing: Reversible (Left & Right Handed)
eh02-lever-handle,EH02,12,2409,https://stahlock.com/index.php?id=2409,EH02,Style,Decorative / Classic / European Style,new,,Style: Decorative / Classic / European Style
eh02-lever-handle,EH02,12,2409,https://stahlock.com/index.php?id=2409,EH02,Backplate Material,Iron,new,,Backplate Material: Iron
eh02-lever-handle,EH02,12,2409,https://stahlock.com/index.php?id=2409,EH02,Handle Material,Aluminum Alloy,new,,Handle Material: Aluminum Alloy
eh02-lever-handle,EH02,12,2409,https://stahlock.com/index.php?id=2409,EH02,Handle Design,Twisted Lever Handle,new,,Handle Design: Twisted Lever Handle
eh02-lever-handle,EH02,12,2409,https://stahlock.com/index.php?id=2409,EH02,Lock Type Compatibility,Euro Profile Mortise Lock,new,,Lock Type Compatibility: Euro Profile Mortise Lock
eh02-lever-handle,EH02,12,2409,https://stahlock.com/index.php?id=2409,EH02,Installation Method,"Backplate Mounted, Mortise Lock Installation",new,,"Installation Method: Backplate Mounted, Mortise Lock Installation"
eh02-lever-handle,EH02,12,2409,https://stahlock.com/index.php?id=2409,EH02,Handing,Reversible (Left & Right Handed),conflict,"Fully reversible, left or right hand",Handing: Reversible (Left & Right Handed)
eh03-lever-handle,EH03,12,2410,https://stahlock.com/index.php?id=2410,EH03,Style,Decorative / Classic / European Style,new,,Style: Decorative / Classic / European Style
eh03-lever-handle,EH03,12,2410,https://stahlock.com/index.php?id=2410,EH03,Backplate Material,Iron,new,,Backplate Material: Iron
eh03-lever-handle,EH03,12,2410,https://stahlock.com/index.php?id=2410,EH03,Handle Material,Aluminum Alloy,new,,Handle Material: Aluminum Alloy
eh03-lever-handle,EH03,12,2410,https://stahlock.com/index.php?id=2410,EH03,Handle Design,Twisted Lever Handle,new,,Handle Design: Twisted Lever Handle
eh03-lever-handle,EH03,12,2410,https://stahlock.com/index.php?id=2410,EH03,Lock Type Compatibility,Euro Profile Mortise Lock,new,,Lock Type Compatibility: Euro Profile Mortise Lock
eh03-lever-handle,EH03,12,2410,https://stahlock.com/index.php?id=2410,EH03,Installation Method,"Backplate Mounted, Mortise Lock Installation",new,,"Installation Method: Backplate Mounted, Mortise Lock Installation"
eh03-lever-handle,EH03,12,2410,https://stahlock.com/index.php?id=2410,EH03,Handing,Reversible (Left & Right Handed),conflict,"Fully reversible, left or right hand",Handing: Reversible (Left & Right Handed)
